userID,gameID,preds
8670,157969,6.373744730779525
8670,34219,6.199984047688223
8670,125618,5.864935021297839
8673,133848,7.514413945645787
8676,915,8.059320120320091
8683,43015,6.078253841591068
8687,104162,8.177849545826454
8711,21059,7.713245628183
8726,54043,5.458671258080226
8733,146508,7.268900129505672
8736,2223,4.793620988622653
8738,93,7.0690365321762645
8740,320,7.309462061512114
8740,1917,6.9251954688455735
8751,463,7.623314686798909
8764,143693,7.40123325107159
8776,37111,7.304677137786124
8797,167791,7.964931039249535
8800,171,7.7420990972841
8800,12942,7.769102831861578
8826,72125,8.444355619409277
8830,1927,7.722767752415609
8841,40849,8.396994179927104
8862,20100,7.5275740617606255
8888,463,6.950397351003899
8892,205059,7.701839143138405
8897,118,7.523418050982649
8902,144733,7.741859002850143
8902,19857,7.8573119569963925
8905,181,6.725793026033316
8924,131835,6.85844777560586
8959,70323,6.412243879282778
8986,188,3.289194478240706
8989,13,6.299319116202574
8991,24181,7.041130498536327
8997,14996,6.4852084883151075
9013,36218,7.840153075981094
9037,37759,6.866726368900611
9067,2223,5.477391477013659
9075,43443,6.1002681606361495
9119,327,6.702820114062836
9119,6249,6.826227804018
9119,181,5.972007681674953
9122,39938,5.79100234909117
9146,205637,5.8463373623693675
9217,30549,6.41712298177441
9222,182028,7.0167227610745035
9238,129437,6.888254456513589
9244,129622,7.285999405652086
9252,14996,7.546091054206997
9257,155426,7.141151372450942
9276,21523,7.793160271716424
9312,9220,6.525159370315327
9325,29368,6.3746994752515365
9348,25292,7.142080046755307
9351,118,6.131858361664956
9351,278,5.073350150996216
9359,127067,7.285864845111696
9363,36946,6.810307075424089
9429,171623,7.556160377248191
9433,31594,7.676198506684424
9443,1927,6.748990537545566
9451,9209,7.663438543570993
9460,40849,7.886364894562219
9475,129437,7.621153649652264
9500,39856,7.292505212351309
9506,140620,6.820629298080554
9515,201808,8.451516331984147
9529,6249,6.816878804182175
9546,2651,7.2680758728532915
9553,140620,6.919356322507481
9553,22141,7.032772729746025
9570,129437,7.266799738513063
9591,143884,6.761341128541257
9602,10547,7.769632510929036
9606,167791,7.905956413859564
9606,3076,7.877015999142412
9626,66098,7.561684121925852
9634,100901,7.760078728459676
9634,103343,7.44277228054029
9641,121921,7.840285567966806
9659,1927,4.816812351487297
9700,2223,7.647616346383274
9727,63268,8.245288328011087
9757,128882,7.182088394312029
9767,187645,6.261468831937111
9800,2993,6.627336560027977
9803,8098,6.948704524835139
9811,31260,6.250648254740061
9840,146652,7.73448495108379
9842,11,6.610955543863629
9845,66098,6.587716362393026
9846,278,7.5053180338040475
9863,27833,7.393534755112855
9903,7717,7.549189998508327
9915,39938,7.4131076135643985
9956,144733,7.806165115039344
9973,31260,7.9140828589947
9993,9209,6.226441108140584
9993,105134,6.65619788589994
10003,39463,7.300320464742328
10022,108745,7.7175047842949285
10025,104162,8.025103738055222
10056,2807,6.722610436546742
10059,438,6.532830792409278
10061,28143,7.056007693579467
10067,55670,7.845945587181481
10071,27627,8.67044223053938
10076,3,8.437868352671499
10076,40692,6.972835023935332
10083,178900,9.282880070363738
10085,9217,7.191346442494113
10131,10630,6.689184103389017
10132,4390,7.0089120204841855
10132,215,7.272345112215175
10141,2651,7.971798470968435
10144,90137,5.809782444473652
10155,9217,7.888726718788218
10155,93260,7.763038688614965
10155,10630,7.809527219556903
10155,929,7.897772645967624
10159,40398,7.201613580644194
10159,483,7.473874612075253
10209,176494,7.703740626101906
10230,30933,6.863708524823777
10264,101721,7.882682272719631
10312,123540,6.6353373133303855
10318,30380,8.107502725515273
10318,77130,8.525319753196529
10331,9217,7.0937540737364735
10351,62871,6.906645190508319
10352,140,6.639540663340042
10390,30549,7.050086360939527
10413,25613,7.351458743676178
10447,155362,6.754567997777787
10449,40628,6.837117284536776
10477,143741,7.493301916116468
10484,37046,7.301925647025109
10501,40692,7.60931066867337
10501,90419,7.405342788176207
10501,37759,7.056716731342532
10515,169786,7.903860311792727
10530,116,5.262316247019862
10543,34635,7.255355498174314
10589,113294,7.58230099058806
10592,17133,7.75140258772468
10594,22141,6.702161913151359
10601,9216,6.7201674152645845
10605,14105,8.536081875469625
10614,156009,8.313522270005187
10618,194655,7.935492315501666
10620,118048,7.953329736001715
10629,163412,5.699551080747785
10633,39856,9.301370832292644
10634,201808,7.859054092352793
10634,84876,7.260284422212764
10634,73439,8.303068923371619
10635,36218,7.105897438583893
10673,70323,7.437835117630221
10673,822,6.976231652895971
10704,102680,7.144106728964412
10706,2398,6.977069142573839
10722,70919,7.361393009669005
10727,100423,6.404299837383142
10740,171,7.425046843690751
10748,40692,7.804614391262604
10748,2842,8.548885925225477
10780,43570,7.261376881112636
10783,147020,7.281956047984747
10788,171,6.451457823411367
10799,258,7.135983618846433
10812,20100,6.443345539146037
10818,8217,7.0354277719118095
10818,1917,6.740255328161767
10819,147020,8.20028732652176
10825,65244,7.911061114805684
10835,1345,7.35176234723364
10847,25669,7.084405699795045
10849,178900,7.516500816968574
10851,9209,7.604526467410651
10858,133473,7.1397085856395774
10870,34635,6.543306992165005
10873,74,7.411337716691092
10923,43443,7.290107509793147
10942,2842,6.289910722558651
10943,20100,7.123701363554793
10958,143741,6.991673519442757
10958,54625,6.854143545642721
10965,555,8.058517607211193
10965,153938,7.594283433429574
10985,3955,7.567836282296039
10987,18602,6.891954170735398
11003,166384,8.22841761837642
11026,129437,7.2415000936134835
11026,133473,6.951585688089174
11038,164153,5.961399728486912
11039,36218,7.50431027449272
11039,92415,7.159164253156879
11101,822,6.968328033579298
11121,104162,8.879948326604646
11134,66589,7.574464779078693
11159,478,5.7945808942766135
11171,68448,8.249141251033182
11191,30380,5.921506297906296
11203,150376,6.652838510385738
11205,34635,6.524389214481207
11205,96848,6.615444602467768
11223,37111,8.043812866597886
11242,77130,6.522102864434341
11246,105551,6.64528647066966
11254,325,8.124652429936704
11294,16986,7.79967408093424
11298,102794,9.395047471629915
11314,133473,7.2605055482266225
11321,147020,6.86384989010775
11326,68448,7.93551950644366
11326,27588,8.008745071578392
11347,8051,7.585758915659503
11348,3076,6.942357635143867
11394,139030,6.5062540564897775
11406,124361,7.573793053598796
11432,2653,6.926503677169698
11434,129437,6.258890778339107
11448,70149,7.472405674261351
11448,46,7.248076198398716
11462,31260,7.618739939657287
11463,100423,6.144941327588533
11473,15987,8.38877364958797
11483,2651,8.387275522186588
11491,73439,7.26771488605054
11492,111661,7.0922315247150705
11522,6472,7.104225163327503
11537,118048,8.541673754525457
11542,2651,6.579387121496116
11575,37380,6.609596474404883
11587,102680,7.368481416461423
11599,136888,7.777335783474462
11606,9209,7.5168491817723595
11637,176494,7.376901619134966
11643,14996,7.206345618618715
11665,204583,8.311712747184536
11685,70919,7.7077773834630285
11694,2651,7.054809004270794
11704,45,7.541587241326872
11725,129622,6.819436543090287
11738,258,6.926014927318094
11754,14996,6.727653210336803
11754,21241,6.610011570011135
11761,20100,7.739320605949068
11809,34635,7.519704153966589
11811,158899,7.236795842615114
11826,50381,7.791462256402904
11829,131357,5.785091386354975
11829,171668,5.83472723416529
11831,28720,7.771473419366454
11831,394,7.223643889773253
11833,133848,7.646531933989284
11841,147151,6.555018400596506
11851,14105,9.455451905769044
11856,5,8.407544917511542
11856,325,7.359988469821888
11856,9209,7.119919363717554
11884,9216,7.514125736620047
11887,3076,6.626823920621547
11892,155987,7.551981499824468
11901,34635,6.466581341102591
11920,37380,7.004741972084953
11935,161417,7.330256011147361
11935,29368,6.884554548686207
11935,320,6.678507246402636
11940,124742,6.79909070454947
11970,84876,6.803512518510254
12028,140620,7.566830596963721
12041,108745,7.911258897126794
12041,27173,8.545527691193268
12043,65781,5.255412074779199
12047,22141,7.125050282658883
12047,35677,7.7512910719019805
12049,38453,8.47781879628695
12049,39683,8.208722313742228
12049,148949,8.358967628138522
12065,50,7.954418877202955
12133,11,6.724134472062183
12142,432,7.86063021987783
12157,104006,7.521575873321764
12165,72125,7.411232708865898
12186,12493,8.352888831613601
12212,258,6.015833419762908
12212,1294,5.485800286523892
12215,27162,7.2894677016931
12217,97903,7.42547010075793
12270,278,6.02006502055455
12295,100901,7.2520290381996695
12305,51,7.482457315992617
12309,1198,7.425487910024964
12317,463,6.622697159950119
12327,28720,6.9166245074839585
12378,3076,7.114719412767542
12406,62871,7.661376266439754
12416,62219,8.32206962977856
12416,5404,8.036024662712721
12439,161970,7.612103600197684
12448,164928,7.746420929861733
12459,13823,6.7798248219371775
12464,164928,7.052916813313289
12526,170216,7.014670253362975
12545,8051,7.4949130276461595
12581,157969,7.277680270594335
12588,43570,7.2891768018631575
12588,41114,7.57374322703546
12592,167791,7.6228657430955895
12594,155426,7.335118758687101
12611,37904,7.287669494780616
12614,17226,7.042967118130616
12619,83330,7.175321998495466
12626,30549,6.688674410633181
12686,1829,6.3444703267967695
12705,131357,6.698194566287217
12731,172386,6.553117252938308
